id,roa,stake,luck,blocks,pledge
pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,2.403,44900143091051,0.957,24,104261471884
pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,3.001,39574808299946,0.982,29,1017778617147
pool1r0dcmvzsldk06yagudxaajqjuzhvwlzcnaclcwtvm8v4qmsn7l0,2.495,46876644584918,0.874,24,328600080775
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,2.864,38038491395411,0.981,26,1000021830403
pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,3.172,38107949468222,0.966,26,50022138940
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,2.944,34627567719018,0.972,23,1000002930992
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,2.882,35826647190800,0.95,18,100010645511
pool16j3mvwws7zc9pjluyhddgea0tq647v0dh3y4nkcuckg9znjcun2,3.109,33899560191024,0.984,23,100007471898
pool1ppznyu6qrvlw9uuqa3tslryjd40nh56jyvmaqw6kdf4kzq3y8kh,2.995,36943613548329,1.007,23,426046685319
pool1cf7mqj0xd8z4jqhr7nf565mxuvepk8euv5t6ehmuwe49kfz9llr,3.12,38849209013438,0.984,29,110322050960
pool1psk0c2p7pwactw00nkzjexdw0msn7g8nddc06eyvds6yswr3tjg,2.869,33151498724125,0.978,26,100009222869
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,2.699,41442177734739,0.97,33,67641958286
pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,3.167,3852342396763,0.978,2,46835204179
pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,2.675,31836870775238,0.993,29,190172548189
pool153lhpqpcms4a73metcjd439h8yzvht2yyjluuav9vfsv75gtf7l,4.45,128866149958,1.03,0,23011656052
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,2.843,34925555022470,0.986,32,425763258865
pool1yc6f3cqsc7jfh07hcns64v5cp8720mve870pgxf2wkr3u8l7tse,2.892,30322450852505,0.977,22,317367785342
pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,3.302,35747248128058,1.006,26,101120538862
pool1hxdcr4u22lytge79hr5hds39e90jsdmhafphdgnn4hlqvl4qlt7,1.04,174134755538,0.841,0,19756666999
pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,2.418,35181460987406,0.938,18,100825669539
pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z,1.099,38232627523,1.232,0,7960489282
pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,3.341,30177179610086,1.003,19,1009968942285
pool1evg78egp8gfqae273kvmmdee2dnt6vty60dpwdespg4hujznh3a,3.071,32218806577220,0.991,29,107397797936
pool18vej0s9gska8c847aj95g9v24duuxg2g63d5cuqngnxew643jw9,3.138,70974736772689,0.995,45,503428919671
pool194lhpd5e6a8n8n0zce5hg9f5279pqecd86yl0ytf8nztk2x9unv,3.807,264126925780,0.831,0,2804918018
pool1umflj8hjq873fs9r6aq2zvgs88zrs5xjswn2znkdaehlz2eqy59,2.097,114481658527,0.906,0,20086395302
pool1jeu74g86ys4fekhykqcww99kdsq3nlym8a6kfw8s8ff3vskad70,2.986,27543329660981,0.979,21,51018187106
pool1phc0dedrry2jp2s2tqngcw87vzx3mychvm7qqe3470etzsf3ph7,0.0,51361625619,0.824,0,13000000000
pool1d3gckjrphwytzw2uavgkxskwe08msumzsfj4lxnpcnpks3zjml3,3.065,31102891207217,0.948,24,1000061357397
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,3.051,43893432870236,0.991,23,54511261075
pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,3.252,27824581684287,0.996,9,209398278862
pool1p8fhygz7ga9hghhwmkr64p3ftn77lxu9nyddvsqszattcdyajc0,3.118,27834614098090,1.007,12,179174561988
pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,2.688,27526252075905,0.96,20,2710420205507
pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,3.026,27964437322540,1.011,17,1602874936213
pool1fm57fshvdlrgs5pnpk78tnxha0me28equyy96vj0xm85gy5chv0,2.991,26967411831206,0.978,24,389610829769
pool1uk2f28awascuhrhuwrp7x6y87x8ch33vwx8jtmrysp7l5ngq78j,2.91,21771715203396,0.971,10,177796470318
pool1yenqraf3znn07qmvtd8wg23fymsr0vsme7ry2475r48vk6ss0z2,0.0,11677601571,0.815,0,5000000000
pool147en6w8f9cplnn5x7qt4ese7fpacmmcwuffrtu0yqxpaz4agppr,3.17,25953674060823,0.958,25,114476220542
pool1pv4hhvy8dkvllr706q0lpyu9py6lcf6zddl4wlynwx3cglxajmg,0.0,105483356297,0.628,0,10239239681
pool1zy4arks3chpruyt32p0mhwqu3qpdgyx7nejrw06nqu3uzfuv3aw,1.204,64906107536,1.188,0,6264017289
pool1aqg6fvhcaulvss2ruvpx6ur9vj7pejvdcxv6xp0qlwuwx94evf0,2.926,24005001521172,0.983,15,25006913962
pool1x5dfpgp987e4jhxvgczr3wv50nv2pwd873tlx3uthvcasm422q6,3.097,31796540197401,0.981,26,72157562466
pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,2.623,22266067869957,0.953,20,102792823609
pool1fuzqy5r9x98826zv6wp40tr27uplemmstkd57cuw8jh5v5m90vn,2.956,31997236306570,0.978,35,1855282349785
pool18ufrgfgmslekdxnk9v9345qvhrr7vfgzkvneqtwm7unnwaht6ww,2.435,3161376432667,0.839,1,239584601398
pool1x0necz9ktlnah9505f3fkdncrlepz0q2gyfp4r7pjxnq53qw5kx,0.0,26832720487,0.941,0,26565163306
pool15mv5w2vvfv2kplkrt40ylylyvdudv5axq5nyw6ln3v0gkd2auew,0.718,653646382750,0.956,1,100462591215
pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,2.749,28179520437572,0.969,28,136925951006
pool1uyvyxt9k9g038h567x8halej4x87j7m4r4zyz9lhv4dcv83husk,2.633,26405369682201,0.998,20,1000029312987
pool1pclcqwg45da00d4py9qfry3k86w7vkzjgfmvyrpx75g7u8t9nwf,2.51,30037283562495,0.98,21,69594638677
pool1zn9hjcmfddhcp2aj9xxuvz7z40rasyatkgavr8ryyz72qdfwtrj,2.802,25762745527000,0.969,12,1174649428644
pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,3.274,25425319000065,0.981,21,509182100617
pool1mrxg6svcug7mc459ce5zum4qd6p0hkfc08jzpphxfnxzz8yf7ll,0.688,2457924528874,0.937,0,6788482255
pool1ptzt9j6y4jefzkq4vj3z7wa4h492ktlkecggseqvc8f060xuved,0.0,156861000257,0.514,0,60819236541
pool1grgycym8cf0xmgjjr7gx7udmkpu93hqaygysy5myx6ghx8dvl5r,3.201,19869142443687,1.021,12,1000010319356
pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,0.0,43303404376,0.326,0,10000000000
pool1q6lzp5x6tqg04chsxakupgq6x829nsx2dk5w8h043fnajm8d3uj,1.056,1535884083722,0.755,0,4971478056
pool1qqqqzyqf8mlm70883zht60n4q6uqxg4a8x266sewv8ad2grkztl,2.784,28720102568997,0.966,19,276293544005
pool12n6lycv28kjtkzecfz2a3uujyxy6ewuwjcmjq84my67psqmgagv,2.797,24943674844365,0.969,15,206378125243
pool1l37xvdpcl49kr3wscpjp9pr854g06nnjrlndtu3h7k6pvfapgap,3.42,21590612769958,1.003,16,1391379166024
pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,3.107,74344013089351,0.971,54,1050050000000
pool1lkpj6fa4l0sy39qfvyl4pcsnnd22y8np8j98vzwula2kuxgers4,3.302,20039602833231,0.99,15,1501193179056
pool1ex3e0w92rktrqvyen48dl58cp8efp7vfn3ealgdd8fkhqqychgd,2.73,149572065941,0.814,0,384675851
pool1ygsyw93csvam58nf63gttknj9dvj3zxh54h4eh0kals7kdf0nx6,1.864,1210488105810,1.072,2,100151979802
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,3.065,21606551217558,0.969,21,1000021037302
pool12pk63q22re4up2dg86tyjwthuauqu0ryq3jlxs9v29zk68cpugl,0.0,3815239683,1.203,0,3355866759
pool1xxhs2zw5xa4g54d5p62j46nlqzwp8jklqvuv2agjlapwjx9qkg9,2.668,20295086463872,0.97,15,425859656991
pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,2.676,23418799510160,0.993,18,150929560429
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,3.284,23601870746685,0.986,24,335521875999
pool1ljlmfg7p37ysmea9ra5xqwccue203dpj40w6zlzn5r2cvjrf6tw,3.167,18771723243841,0.986,10,303111113463
pool1hht4pctn70tqdsd0zwuxv8d8cz6l5scjzaquty7vamyzy78eqvc,2.979,20167212622370,0.995,15,760154538739
pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,3.084,65411106256331,0.99,44,75849052563
pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,3.236,65547797226469,1.004,44,75876549217
pool1e98xlcgj80c3rdmm27v5hnvrdtut52e65uk0ema7ctfag596vr2,2.815,28429053744263,1.016,16,152647088221
pool1w0jjajfvur53nxrlc4nnm73087lm39qfumeq8r449jwvz3wdx05,4.472,38784066785,1.056,0,17270639021
pool1qzlw7den2mlj0fmm65g0fnf46vyhzkhmdaf0f8v3s6skuue6rlk,2.893,24382855944509,1.006,12,3002538044088
pool1s0cfkzheywsftgwp0yz7sq4rt5gyf7t5kfwj5a269kpxvndjn6q,2.747,20067520186125,0.989,14,375340837908
pool1lav5pcqxrewgc03h7aky00tmuk4cawwluslkctgmwnczsgnmn9v,2.544,31221710579,0.934,0,8130186213
pool19r8kcmqpajlm6h5q0lv8jye0q7evdur39wfsgs4z98fcqpz9lct,2.729,21461472400002,0.978,15,1000023197045
pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,3.068,17866034478759,0.973,7,502223212254
pool15s7w4spg5ee7n7rprhs0dq78plw2mhjkpu5v97uvl27gz2way7z,3.403,28226619860526,0.976,19,450345657697
pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,2.708,23435164199861,0.974,16,75032863700
pool1jjry6f6q0swaq457ft9eclaxaskvrxnpj0v3w8edsyfryml3vj6,3.132,16293533406498,0.998,17,1284148707037
pool1vdh6kxcqt9mxavyv80ggnec6jjwms44ms30rhle3lt266aj8jgh,2.886,27127668804477,0.936,21,1004659434455
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,3.443,66984313910807,0.992,51,57866647910888
pool1swe9nsv8lzugakjkfv04dn38scmq48wzynmn0lxasupuzmqcgjm,3.19,15564609089485,0.997,13,174839594239
pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,2.922,22657536436678,0.986,18,40022506122
pool1qs6h0y7czzt605kptmrv6cr85kxd6tajr2hs0etvxphv7tr7nqu,2.976,60743859074907,0.959,39,42481620747
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,3.09,71587600658859,0.987,57,1866268482795
pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,3.121,15502052744111,0.967,8,300954033349
pool1st58tj7nun3vynlhlmfawrn24ar0pshdle733vtkv43szxt2kq0,2.079,77551114922,1.555,0,502048345
pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,2.596,18169853905225,0.973,12,103593459701
pool1vh4y864hcq2r66ak37w4dsnkhnsfxaaacs0p5s4vj5676m6txwm,3.167,14310188393235,0.991,10,1515823063540
pool1u8yequt4vq3jhajeegc02r3msnne6krayxuzrypaz8jkq5v5pux,3.181,47833294848485,1.051,38,10050954920
pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,3.134,71326249884283,0.995,46,110881950886
pool1n52mcyvll6hw864xtqdqqyjwj6953aquqj0u4j23780tc0zc426,0.0,12392861078,0.955,0,3286087047
pool1qvhss6kxmtl27nr4ugvypayhvt4a4vzll8p9csdg2v8q7d22llu,2.569,19507430335625,0.997,10,50025000000
pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,2.678,21321190964680,1.02,20,54638773676
pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,2.773,21013875750162,0.959,15,547438259433
pool1850xvydng5mkjzkwqw6566y7e6hsrgakc3y87jrnqrkrwdjua2p,3.119,18872565596217,0.988,15,647431052920
pool14ajz2t680q2c7tekek3eqazhnapfl3l4w3cep9tnh9ym6jhph8m,1.272,1053423410907,2.264,0,3048675004
pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,2.626,19122558276120,0.979,11,257918171385
pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,3.217,71356951466623,1.001,53,341994913167
pool1pemnlylem2e94xguhd3fytj90848kpv4agvr6rthx2tp58z79ek,2.919,16258917223199,0.989,5,255694991740
pool1zc7vxe3ymyej76h8wu8gm79chtt7w9c3adkza4uhrjvagr9w4zp,3.234,12936965180412,1.007,14,50135334387
pool124lm97s6f4satl7xz0ulzgg6tv30tskry3zcntwrz68n60v5yne,3.116,21771995662180,1.024,10,103795463025
pool1xppj5zu9kmuqk05u6dtd3dmtj7fl25cvjyzsc95gmfyjywaslnp,2.386,17416638134989,0.969,13,105925352363
pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,2.918,14647765370220,0.972,13,434986163847
pool1vxvdypctdecvc2j7xu9y8h2fdxvkpjy2pp8luwg2h6dx5jlv0nk,2.671,14617095814621,0.982,9,202146915201
pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,3.039,58995856495556,0.996,38,500649713549
pool18zf8txwv8lmtpq2src8wrhz0pjut5qft8h5tfxnctwc95r7jvvj,2.833,16726956301438,0.98,6,25089841491
pool1rvjj8cp3urh7de07pm0ceqha2x4lxws69lhd4429dm6djfjsy4l,3.317,33885361497677,0.981,21,10472127187
pool1j099ctc7kcc9fa78dz5qwsy2g0n96lrgletwxvxmyzh4zd7ck0j,2.531,19612237203778,0.977,16,97534697008
pool1h8fnr4vlfcv9l4jlv9epalghy3zgjpye4wv85c4rafpvvfztsk7,0.951,624887363420,0.933,1,284262970347
pool1ppqdq5yfkkllrcj0u47pakg9e4ha568pz3a9kkrr6w2kyw8gxv7,2.999,13550336349188,0.994,10,201804106269
pool1a3ekt9me035qgju0en2w39vjns9ggtewnc9fugsmpgczvgtl6u9,3.005,17504540229585,1.004,14,269921060905
pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,2.989,21234236093469,1.007,19,270204376852
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,3.093,57375870984842,0.948,42,7459561138160
pool1fxmancs3dmc9l0s7u7zrj8334m9nvzam5t5hnuuf4c7cjr6867m,3.067,10122083221113,1.02,4,118870235155
pool1u0mc9ywfxl529atxyajuz3pgqnwgnk6w7lejjmjg22ucvn7z9vh,2.792,14685302054464,0.98,8,25535710335
pool1duc76uxej6d97gjgdwxqy8lan2k9dxa5x5dqgrjwncfyj5p24ar,0.0,122548955367,0.716,0,5566624205
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,0.0,5028336357,0.0,0,5007277957
pool1pzqdfptvl5f8vh28az37jag2wkfmqz9x8d6eufl8y0z9q34hlr7,2.699,21511885463663,0.987,21,1017566501451
pool1we0xjccr3vc4ypnmhzsgwp7sxpsytu8dtv0syeqmtrllvcex68q,2.554,22192854727384,0.96,16,200616344485
pool13g5ftmgqktfja04xwyd7yte8p0arelzyygndyfjr798vsx0cd6f,0.777,111018388971,0.532,1,2923606611
pool1kks6sgxvx7p6fe3hhnne68xzwa9jg8qgy50yt3w3lrelvns7390,2.973,22616235382062,0.964,19,92324946182
pool1c55n72ag3tz8g7rntzuu9a86u7eugsy008xl3xsje8kwgvz2vdz,2.871,57971245886321,0.947,43,41867527292
pool1vev89m93eu9t930fswf8ee2xjehwrrkyw7msdemjwl4ev3xaqdf,0.64,122515284627,1.205,1,56617325214
pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,2.864,19158184962936,0.963,17,49691665221
pool1gas95lqlch5pj5e4lwg78gxlq7km9xfurfd557x4tgwk5kktd04,2.987,15022120110976,0.999,10,1003843513369
pool1q0jmr57udknpq8k5qtgt5vgdjq9pzrzevf68966wxn8zgz7qy3w,2.424,23533574437536,0.937,20,1101460671778
pool1q7k8mmnvsgthp94hpn8jrnacjewplvywq70eef90fv4nu7gedzp,3.027,20608540192889,1.006,10,111404328942
pool10c9l3k0z50ytt4krkfet7w3gwpv9d9nq47kk9ecy2c5f2uyvkgk,0.234,580386575671,0.673,0,1056419191
pool1vdcu0y6ujrwmnv4u50j6upxkjug7cx7zsaynjvgkcm2ycmajelc,2.35,12386096334438,0.994,11,201481325606
pool1ty7lh3nvtwxlcpqg2x30fkr3j9ys6nprztr9m4zp3aajxyjk2vz,3.298,10827390947354,0.972,7,199781532759
pool1l2eyll8qvywzjrssyyw2cqymzdn2u88vujsu2lg3ph06zem2ykv,0.0,48666534970,0.26,0,3706369849
pool1fh4sh2telea0tfdy39h0drx6uq566yt9gf24edpz7335sclx39z,2.515,10132442155591,0.993,10,554921666070
pool142xwjhpcvtp7tahpmn8tlnek7smefp9wn66z67j8vjpmjxqdg56,2.967,71559061806421,0.989,57,5001075747549
pool1lptznmldt230m0ugku9ygx0jucm74y7sgmac4mu5x2x9jznr84r,0.0,85069843661,0.636,0,1374047457
pool1pn36hexudnjg6uwvxc5tld3ay2g6ty99ardzhn7crhkhzshjpte,0.0,27806682595,0.716,0,2449634644
pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,2.777,7588801713995,0.953,3,323425620172
pool1druxd2syfrvqvepxh60fz0qhralcesruphh5atujuh0jktjy0ma,3.063,8744807278561,1.02,5,509050832987
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,3.473,70014991938752,0.975,54,68256499350312
pool19pyfv4xnln8x4l7auw0n0skk3hd97shun707hrw5d4s553ys74x,2.309,12900816188879,0.977,12,250000200000
pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,2.958,13690541759532,0.979,9,131163571610
pool10efuydxjnasr0309lqklmj9xahupdnzqd59r5dqjeh4twz06tr0,2.644,11588412426432,0.996,4,300050979323
pool1e556526sqwugxwnmeumt9lhj5jukklg8vv3ynk75xt9vs7adr5y,2.749,9626313925709,0.986,5,500178711331
pool1mhww3q6d7qssj5j2add05r7cyr7znyswe2g6vd23anpx5sh6z8d,3.162,20747975847623,0.937,15,32949009424
pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,3.086,28062762611919,0.985,26,10056630021
pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,2.938,43440795021750,0.985,35,1002830780
pool1v4xevkf7fx08pzy7atsk59dds6p0sdyl6xmhwf4mh79x6l5p6kx,2.757,7114357658873,0.989,0,511897629687
pool12eht6dqxpzqj87xuextrpufz2gxmt4reuesuw26r2utzw0kw906,2.844,14424926448271,1.006,2,148291484232
pool10hex9l4wjgqarvhr94xgyh9frv5lhtajhrj4dah0kl65jtws30k,3.051,51502487146214,1.004,39,23328311214
pool13pt7us94nw782t5v4d89sz8zqn8hcn8r8r7hhph5mvxvvp3c76v,3.042,11919953407553,1.008,7,425615500722
pool1qzlw7z5mutmd39ldyjnp8n650weqe55z5p8dl3fagac3ge0nx8l,3.235,27005281370701,0.965,22,10065132958
pool1zk6uxgptztrxxamzd0ugrtu84xg8mjymd2xcdvxqazpruqt9r3x,2.802,6124841138693,1.0,2,367575456672
pool1qkd5y9azf2xx0gmrj68lrkcn59ldjmnpzd3y2rq3tvjp2vqljan,2.847,12809174077907,0.969,16,162044082181
pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,2.828,51191039621897,0.979,33,52994341285
pool1qzlwlyu92fsx94qu6u5nw3sy334f5yat3dv3jgx0grrsv0kp422,2.257,12125653356920,0.978,9,500025866069
pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,2.353,9266775408985,0.993,3,150000000000
pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,2.533,10971188042830,0.984,12,101946574606
pool1s4hxwet8ezjgfjxekeexezzyu2zhg302hpex6f683hvsw8qpd5v,0.0,2007823514,0.0,0,2007823514
pool1qku2yhky7sv4dfjfv42uyvauhehuqevk25aw952d7ulzqzx3jcu,3.253,12403371500102,1.008,15,268549402634
pool1mkjtce8r8yeku0mmc9vpwl0scuwuwc8lz89ckpj3k0kwgvlunv5,2.533,13607871574866,0.933,14,209276829532
pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,3.159,48374762454139,0.984,27,72622833834
pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,4.199,3735057437390,0.99,4,1160929916078
pool1nrmlaqy77txzd4lrayx92x76hmv97sldqgntqc49a820sf4ment,0.0,1583680622,0.0,0,1011593592
pool1qnrqc7zpwye2r9wtkayh2dryvfqs7unp99f2039duljrsaffq5c,2.898,39074280764515,0.979,24,1002829501
pool1zj4h7kc6v53q9r8x3fwzfuayf2frwme8u5k86gu0uzeeuvqxgul,2.975,9307506195862,0.972,0,25000000039
pool18j287g2sccele52hhxc0csk2ghfghwndqm9yahdqnhjks840wtq,3.498,6234334326511,1.011,7,55214688914
pool12uu4d74fut72kav7ltxf8ut7w9hzey2k0ee0z9r92f3hjpw73ay,0.0,25439346397,0.0,0,987417653
pool1ue4ngerz28nkpstsr5p53qvl5ulq3jtmllj4my0d0n28yyrn4l4,2.827,11306125606070,0.959,8,79424209670
pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53,2.27,5751381932717,0.999,3,101144914077
pool1nhls8e9swnyshldgjknku4npreax075nw0ltrkmrarh4w3skxt9,2.317,6001662925482,0.984,4,104701988643
pool1692dxqqcsavymwz28w44t2jhyjnakvj4l3gwz2dqrarmc2k6dkh,5.784,1460443287298,1.012,1,86386261520
pool1a6ysvnx24xsjh2f6ehgmx7yu9q45fd7lsk88v2swxkek7pkxtgp,3.186,10234852621767,0.966,4,20441334874
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,0.0,343734222,0.0,0,200000000
pool1xaudqyen24fz02vhu9qa2ry44suzfk8z3lh7sc6qx7c3gpweww2,3.041,4747330892509,1.006,5,132031087148
pool1h3aejp7fln74mwaraqjn65ve3j5zwqr7wk0pasct87wpkv0aspm,3.039,6680256779282,1.007,7,1011179291067
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,0.0,26312628894,0.0,0,119467960
pool1kyt9cjwtp0sf8evu4sn7rumeup97ds5ul3kwz2ym00gajqvg4r9,0.0,672545907,0.0,0,491596099
pool10zpgnaflyf6hmfk97h7s6nk7l6q04xhfzgrw7uns0js67dj65ux,0.0,139962991,0.0,0,115398100
pool1maknvmsdvk240a7w8rclvq2lu5pzk906cuh9cw7j30z76ff257u,2.818,6956238547153,1.019,8,833717165988
pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,2.793,8936430158983,0.992,7,200755679649
pool1jhzf2mm6zdlhl6w89uhgx8nq8p6ykcc86qq58vjy0ejyxrrksfj,3.033,44516813423262,0.99,33,803295399212
pool170hmssk80z2ameg7jhj5m8psnkjejcc77vfpd0875yggxhhntd0,2.859,7680708108497,0.98,5,152379202590
pool1jgwu8lq3dqddnnx7prymcgcyrqy0fdlghg33he2hmw9t2gma3zd,3.161,5455172145745,0.971,5,222523544260
pool1dmqzwuql5mylffvn7ln3pr9j7kh4gdsssrmma5wgx56f6rtyf42,2.619,6604944627394,0.982,4,1251713298161
pool1xn4kqt45xh3udf87kmtkdfz8xh9qn6trlqsf39eusk23ufmxhgr,3.08,46301278366924,0.967,25,5886040724702
pool1crts5gmqr34gsrn6wvrhfs9yqp0ynu8t2t4r350xp80s6pc56ue,2.389,11765152782358,0.944,6,35948380737
pool1n2yp66zk6m33sg8k20hsvmk9tw7xeeswzdcfxhnx9hm9jkxv5k4,2.493,7630606437014,0.975,8,106208849469
pool1j6490a90qefvsqxdurf99z9ld50rtthaz9ms6c8xh78s52veuq2,2.813,7717261410612,0.953,8,29695930420
pool1sr953s548fudyhmfm082xp0mensv2gxzt4qpe466ykw0z3jjzvv,2.992,5865346307114,0.949,5,27681472053
pool1helzgcd9sjm9xtyh9mw2wy06gekh6r52s6mx987q0p8lvklwura,2.874,5383570958266,0.984,6,32385504205
pool1qqq9tqyj69j9kygpxza3h82ynh8d0xlueucnu2yqum8nse8hj7y,3.546,3024892986478,1.029,3,54573012800
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,2.936,2631285745619,1.021,7,100417470131
pool1uq8l234306m76unyz8kuwnkvmtvazaks6vuvyx3a3khngavvcw0,2.161,7276639648952,0.998,7,1501685646834
pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,2.409,9523146708448,0.996,6,50026237791
pool1g4th3pqfzh4zajzrhlh8y6wpuztrkzxwt5wd7q578894j06gwfc,2.996,6818623010289,0.973,2,26441764006
pool1qqenhz258k5k9nyjull6gkzg7s4f3ae8v7qxwpegeef9v0nsy3e,3.142,4147580167293,0.996,3,71004398415
pool1dkww2vlysa8lsnuf5rca979zdsyr3zvt59hu7e420yxfunkka2z,3.15,4149325992461,1.022,6,41199289615
pool1w7pt822hfgw30xnkwpjzz0sr5psejksqdcdw4l0ms33lsgynp2e,2.626,2792758530007,0.985,1,101207813168
pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,2.975,30821847654983,0.961,26,10421795624
pool18hkq2t8ss45h4fkr92f52flhc4mpzedx5mcz4xhnpj0dzp76028,3.193,5312198066736,1.028,3,127875921426
pool1457cnl7qu568h98xrw8krfnjkhf05mfhaq2l50epwy36yuln20q,3.105,52520718418159,0.968,34,39497168382607
pool1cyq3v3v43hu7spwlfxdm6vq9djpsjjueerhlu5qr2rvd57vqk84,3.17,42784116963831,0.971,33,5949716334161
pool1mut4phum9hegtl8m2r68gpjh5x8w8t6zwf75zrphhp3qwwrrpgt,2.705,33563954506410,0.949,26,37218729867
pool1t9m69j5thv2ke9jt9hhsgxlag44z7erp2s2ukcpruwhwqarc9np,3.732,3286404236189,0.946,1,108862054951
